emp_no,last_name,gender,salary,to_date
492574,Georg,F,40000,9999-01-01
492727,Brickell,M,72527,9999-01-01
492587,Salverda,M,58210,9999-01-01
492593,Uludag,M,40000,9999-01-01
492597,Takanami,F,40000,9999-01-01
492731,Valiente,F,56869,9999-01-01
492732,Ciolek,M,46735,9999-01-01
492612,Matzke,F,62794,9999-01-01
492614,Frolund,M,79697,9999-01-01
492615,Assaf,M,40000,9999-01-01
492736,Melton,F,62087,9999-01-01
492622,Kading,M,75306,9999-01-01
492738,Gammage,M,40000,9999-01-01
492633,Malinowski,M,108328,9999-01-01
492750,Sewelson,F,47252,9999-01-01
492638,Chinin,M,51867,9999-01-01
492643,Homond,F,50109,9999-01-01
492755,Hartvigsen,F,52513,9999-01-01
492760,Llado,F,51356,9999-01-01
492767,Tomescu,F,40000,9999-01-01
492771,Aamodt,M,60093,9999-01-01
492775,Yavatkar,M,56193,9999-01-01
492777,Mapelli,F,40000,9999-01-01
492835,Khalil,M,48427,9999-01-01
492836,Kranzdorf,M,40000,9999-01-01
492799,Ramsak,M,70974,9999-01-01
492843,Lipner,F,47825,9999-01-01
492844,Prenel,M,40000,9999-01-01
492867,Baaz,M,42652,9999-01-01
492800,Kropf,M,56585,9999-01-01
492868,Trumbly,F,44250,9999-01-01
492806,Chinen,M,52952,9999-01-01
492875,Milicia,M,40000,9999-01-01
492877,Chinin,M,40000,9999-01-01
492883,Fontet,F,47650,9999-01-01
493026,Swen,M,64696,9999-01-01
492887,Luby,M,67037,9999-01-01
492911,Asser,M,48545,9999-01-01
492912,Braunmuhl,M,40000,9999-01-01
492929,Nanard,M,60727,9999-01-01
493037,Schwaller,M,56887,9999-01-01
492938,Spieker,M,40000,9999-01-01
492943,Skogmar,F,40000,9999-01-01
492950,Wilfing,M,56079,9999-01-01
493057,Monarch,F,40000,9999-01-01
493068,Malinowski,F,60226,9999-01-01
492989,Byoun,M,54715,9999-01-01
493084,Rodite,M,40000,9999-01-01
493005,Suppi,M,69968,9999-01-01
493008,Lanphier,M,49735,9999-01-01
493012,Georgatos,M,74867,9999-01-01
493115,Bashian,F,40000,9999-01-01
493116,Heping,F,40000,9999-01-01
493117,Ullian,M,41410,9999-01-01
493121,Andreotta,M,53455,9999-01-01
493202,Mikschl,F,40716,9999-01-01
493136,Bojadziev,M,45259,9999-01-01
493209,Zizka,M,40000,9999-01-01
493211,McDermid,M,40000,9999-01-01
493213,Maquelin,M,53594,9999-01-01
493141,Peroz,F,60960,9999-01-01
493230,Picel,F,73892,9999-01-01
493233,Swist,M,42492,9999-01-01
493244,Junet,F,54382,9999-01-01
493261,Savasere,F,57106,9999-01-01
493269,Biron,M,40000,9999-01-01
493276,Zirintsis,M,46193,9999-01-01
493285,Syrzycki,F,95907,9999-01-01
493286,Riesenhuber,F,58075,9999-01-01
493297,Kusalik,F,53734,9999-01-01
493300,Bodoff,M,72213,9999-01-01
493301,Pardalos,M,40000,9999-01-01
493313,Fabrizio,M,51601,9999-01-01
493330,Lanphier,M,40000,9999-01-01
493352,Sigstam,F,40000,9999-01-01
493353,Sadowsky,M,58403,9999-01-01
493354,Rassart,M,52952,9999-01-01
493368,Orsini,M,51835,9999-01-01
493369,Zielinski,M,41075,9999-01-01
493375,Slobodova,M,66550,9999-01-01
493378,Flexer,M,85815,9999-01-01
493379,Knightly,F,40000,9999-01-01
493150,Zockler,F,57365,9999-01-01
493155,Henders,F,47962,9999-01-01
493163,Shrader,F,53890,9999-01-01
493387,Gniady,M,66726,9999-01-01
493182,Staelin,M,41091,9999-01-01
493407,Gargeya,F,70789,9999-01-01
493191,Rusterholz,M,45655,9999-01-01
493199,Gist,M,41447,9999-01-01
493448,Swist,M,40000,9999-01-01
493453,Waleschkowski,M,52220,9999-01-01
493200,Jansch,M,40428,9999-01-01
493464,Tsunoo,M,62930,9999-01-01
493572,Sudbeck,M,52640,9999-01-01
493576,Prochazka,F,66008,9999-01-01
493503,Potthoff,M,43346,9999-01-01
493581,Nooteboom,F,47456,9999-01-01
493504,Pfau,M,41908,9999-01-01
493505,Basawa,F,40000,9999-01-01
493509,Rande,F,52439,9999-01-01
493515,Bade,F,40000,9999-01-01
493594,Barvinok,F,40000,9999-01-01
493519,Papsdorf,F,40000,9999-01-01
493524,Cooke,F,52369,9999-01-01
493526,Ulupinar,M,40000,9999-01-01
493609,Pramanik,M,66048,9999-01-01
493556,Yurek,F,40000,9999-01-01
493557,Renear,M,87594,9999-01-01
493610,Pena,M,53830,9999-01-01
493560,Henseler,M,40000,9999-01-01
493617,Gulik,M,40000,9999-01-01
493569,Salvesen,M,57276,9999-01-01
493638,Pulkowski,M,40000,9999-01-01
493642,Baig,F,61320,9999-01-01
493647,Perri,M,40000,9999-01-01
493651,Demeyer,M,76890,9999-01-01
493758,Biron,M,40000,9999-01-01
493761,Arlazarov,M,57116,9999-01-01
493763,Giveon,M,61860,9999-01-01
493764,Quadeer,F,40000,9999-01-01
493662,Silva,M,41995,9999-01-01
493665,Zultner,F,40000,9999-01-01
493788,Cronau,M,71250,9999-01-01
493789,Zirintsis,M,40000,9999-01-01
493671,Chiola,M,56912,9999-01-01
493800,Zallocco,F,58870,9999-01-01
493801,Pews,F,67352,9999-01-01
493681,Mersereau,M,40000,9999-01-01
493804,Polupanov,M,53953,9999-01-01
493805,Yeung,M,75188,9999-01-01
493808,Mukaidono,F,40000,9999-01-01
493811,Asser,M,65509,9999-01-01
493812,Brizzi,M,55902,9999-01-01
493683,Ducloy,F,44546,9999-01-01
493816,Harbusch,M,40000,9999-01-01
493695,Camarinopoulos,F,40000,9999-01-01
493822,Chappelet,F,63732,9999-01-01
493715,Binding,M,52856,9999-01-01
493850,Fargier,M,40000,9999-01-01
493854,Melski,M,44811,9999-01-01
493855,Iacovou,M,71198,9999-01-01
493862,Radivojevic,M,74623,9999-01-01
493720,Sridhar,M,60399,9999-01-01
493871,Butterworth,M,51931,9999-01-01
493872,Tsukuda,M,40000,9999-01-01
493721,Zielinski,F,58155,9999-01-01
493725,Jeansoulin,F,67618,9999-01-01
493894,Comyn,M,47599,9999-01-01
493738,Schreiter,M,51247,9999-01-01
493901,Gischer,M,40000,9999-01-01
493903,Kornyak,M,56090,9999-01-01
493910,Swick,F,40000,9999-01-01
493916,Jayawardene,M,40000,9999-01-01
493748,Mayerwieser,F,47867,9999-01-01
493754,Stifter,M,50316,9999-01-01
494128,Chiodo,M,110843,9999-01-01
494136,Edelhoff,M,78047,9999-01-01
493941,Redmiles,F,40000,9999-01-01
493944,Gulla,M,57380,9999-01-01
494149,Hoppenstand,M,51922,9999-01-01
493949,Terlouw,M,81349,9999-01-01
494155,Schwabacher,M,77581,9999-01-01
494156,McFarlan,M,40000,9999-01-01
494163,Mahnke,M,54999,9999-01-01
493997,Emiris,F,43338,9999-01-01
493999,Driscoll,F,40000,9999-01-01
494166,Khalid,F,40000,9999-01-01
494007,Zschoche,M,40000,9999-01-01
494008,Roohalamini,F,51654,9999-01-01
494199,Gyimothy,M,55929,9999-01-01
494022,Langford,M,48509,9999-01-01
494051,Birdsall,F,40000,9999-01-01
494207,Rande,M,40000,9999-01-01
494068,Swiss,M,76439,9999-01-01
494219,Papsdorf,M,56979,9999-01-01
494070,Preusig,M,58327,9999-01-01
494078,McDermid,F,40000,9999-01-01
494222,Perfilyeva,F,51022,9999-01-01
494234,Stafford,M,52012,9999-01-01
494099,Irland,F,73599,9999-01-01
494100,Riesenhuber,M,74487,9999-01-01
494105,Himler,M,75236,9999-01-01
494270,Jonsson,M,88487,9999-01-01
494114,Danley,F,47776,9999-01-01
494273,Rotem,M,75074,9999-01-01
494300,Oberman,F,80772,9999-01-01
494316,Merlo,M,55135,9999-01-01
494319,Peha,F,65203,9999-01-01
494301,Beutelspacher,M,40000,9999-01-01
494327,Nitto,F,40000,9999-01-01
494522,Koshiba,M,66871,9999-01-01
494339,Danley,F,40000,9999-01-01
494355,Reutenauer,M,40000,9999-01-01
494366,Taubenfeld,M,40000,9999-01-01
494375,Shackell,M,53523,9999-01-01
494381,Ushiama,F,77582,9999-01-01
494392,Ernst,M,86130,9999-01-01
494524,Jonsson,F,46966,9999-01-01
494400,Schicker,F,79554,9999-01-01
494548,Peral,F,47302,9999-01-01
494404,Mapelli,M,56415,9999-01-01
494406,Babb,M,55211,9999-01-01
494422,Schwaller,F,50675,9999-01-01
494423,Guenter,F,67339,9999-01-01
494425,Heping,F,58611,9999-01-01
494554,Siksek,F,40000,9999-01-01
494428,Selvestrel,F,72412,9999-01-01
494574,Renear,F,40000,9999-01-01
494443,Auyong,F,40601,9999-01-01
494456,Swen,M,40000,9999-01-01
494583,Stenning,M,54082,9999-01-01
494460,Jervis,M,67764,9999-01-01
494585,Erie,M,40000,9999-01-01
494473,Suri,F,59639,9999-01-01
494586,Bala,M,40000,9999-01-01
494479,Thibadeau,M,49617,9999-01-01
494483,Cannard,M,40000,9999-01-01
494692,Pehl,M,40000,9999-01-01
494695,Tanemo,F,63434,9999-01-01
494710,Rusterholz,F,40000,9999-01-01
494714,Coney,M,54537,9999-01-01
494722,Bhattacharjee,M,57389,9999-01-01
494736,Picht,M,40000,9999-01-01
494743,Thummel,M,42948,9999-01-01
494759,Thummel,F,64054,9999-01-01
494763,Bazelow,F,40073,9999-01-01
494587,Bridgland,M,54637,9999-01-01
494769,Peek,M,89302,9999-01-01
494776,Schmittgen,F,40000,9999-01-01
494610,Mandelberg,F,40000,9999-01-01
494783,Swab,M,40000,9999-01-01
494792,Kadhim,F,45353,9999-01-01
494793,Gecsei,F,61484,9999-01-01
494794,Lindenbaum,F,42245,9999-01-01
494798,Openshaw,M,40000,9999-01-01
494627,Schmittgen,M,50195,9999-01-01
494802,Domenig,M,40000,9999-01-01
494804,Mandell,F,40000,9999-01-01
494807,Simkin,M,50562,9999-01-01
494813,Marwedel,F,50007,9999-01-01
494815,Georgakopoulos,F,69805,9999-01-01
494634,Coombs,M,51202,9999-01-01
494822,Luga,M,77435,9999-01-01
494642,Siksek,M,57404,9999-01-01
494832,Wissmann,F,40000,9999-01-01
494833,Michaeli,F,47144,9999-01-01
494835,Compeau,M,65198,9999-01-01
494644,Langford,M,40000,9999-01-01
494853,Lunt,F,72948,9999-01-01
494648,Bahk,M,40000,9999-01-01
494854,Ranze,F,73340,9999-01-01
495052,Matheson,M,43351,9999-01-01
494881,Peres,M,64544,9999-01-01
495054,Einsfeld,F,53995,9999-01-01
494885,Eterovic,F,79216,9999-01-01
495058,Keirsey,F,40000,9999-01-01
494898,Ferriere,M,48474,9999-01-01
494899,Orlowski,F,40534,9999-01-01
495059,Quaggetto,M,45857,9999-01-01
494906,Bisiani,F,40000,9999-01-01
494909,Liedekerke,M,57727,9999-01-01
495061,Zirintsis,F,71640,9999-01-01
494913,Hitomi,M,40000,9999-01-01
495067,Penz,M,74486,9999-01-01
494923,Pardalos,F,40000,9999-01-01
494927,Rosay,F,40000,9999-01-01
495069,Takkinen,F,40000,9999-01-01
495073,Fontan,M,51291,9999-01-01
494951,Waleschkowski,M,72851,9999-01-01
495087,Ulupinar,F,40000,9999-01-01
494961,Denna,M,64478,9999-01-01
494963,Iisaka,M,54720,9999-01-01
494969,Ullian,M,56008,9999-01-01
495088,Iisaku,M,41372,9999-01-01
494974,Bamford,M,43200,9999-01-01
494976,Asrin,M,41582,9999-01-01
495094,Rullman,M,52531,9999-01-01
495111,Stavenow,M,45764,9999-01-01
495007,Borovoy,M,52013,9999-01-01
495112,Lorch,F,48876,9999-01-01
495014,Murtagh,M,40000,9999-01-01
495015,Sudbeck,M,40000,9999-01-01
495117,Masamoto,M,42377,9999-01-01
495020,Miculan,M,56634,9999-01-01
495127,Mukaidono,F,40000,9999-01-01
495033,Halloran,M,63432,9999-01-01
495135,Heystek,M,40000,9999-01-01
495047,Barbanera,M,40000,9999-01-01
495136,Sherertz,F,83597,9999-01-01
495144,Vidya,M,73321,9999-01-01
495164,Krupka,M,57137,9999-01-01
495175,Gini,M,43092,9999-01-01
495236,Cheshire,F,57382,9999-01-01
495238,Bael,M,61423,9999-01-01
495183,Heping,M,49655,9999-01-01
495245,Teitelbaum,F,40000,9999-01-01
495248,Weisert,M,78810,9999-01-01
495249,Joslin,M,85259,9999-01-01
495191,Emmart,F,40000,9999-01-01
495192,Maliniak,M,62394,9999-01-01
495206,Puoti,F,40000,9999-01-01
495277,Dalphin,M,40000,9999-01-01
495283,Kaelbling,M,40000,9999-01-01
495287,Fontet,F,56949,9999-01-01
495289,Oxenboll,F,40000,9999-01-01
495294,Desikan,M,51994,9999-01-01
495216,Uhrik,M,41450,9999-01-01
495296,Rosti,M,40000,9999-01-01
495301,Melichar,M,40000,9999-01-01
495219,Hambrick,M,51004,9999-01-01
495317,Jiang,M,42118,9999-01-01
495318,Kornatzky,M,88606,9999-01-01
495319,Kisuki,M,44872,9999-01-01
495235,Rosaz,F,66521,9999-01-01
495326,Schaad,M,63524,9999-01-01
495329,Dechter,F,40000,9999-01-01
495426,Pellegrinelli,M,55534,9999-01-01
495353,Tischendorf,F,40000,9999-01-01
495432,Aloia,M,50347,9999-01-01
495367,Parveen,F,46654,9999-01-01
495370,Bade,M,41606,9999-01-01
495437,Bazzichi,M,51634,9999-01-01
495382,Rattan,M,55647,9999-01-01
495458,Przulj,M,40000,9999-01-01
495390,Albarhamtoshy,M,60955,9999-01-01
495393,Perko,M,40000,9999-01-01
495394,Impagliazzo,M,40000,9999-01-01
495399,Gustavson,F,40000,9999-01-01
495459,Genin,F,67484,9999-01-01
495415,Lammel,M,46927,9999-01-01
495467,Schaaf,M,40000,9999-01-01
495470,Erev,F,40905,9999-01-01
495487,Kuhnemann,M,40000,9999-01-01
495499,Onuegbe,M,40000,9999-01-01
495611,Gniady,F,59285,9999-01-01
495615,Rosis,F,60315,9999-01-01
495502,Pearson,M,40000,9999-01-01
495621,Socorro,M,56346,9999-01-01
495509,Chaudhuri,M,58992,9999-01-01
495625,Rattan,M,55226,9999-01-01
495518,Magalhaes,M,40590,9999-01-01
495650,Colorni,M,40000,9999-01-01
495523,Standera,M,54677,9999-01-01
495539,Mansanne,M,40000,9999-01-01
495666,Kowalchuk,F,47107,9999-01-01
495681,Georgakopoulos,F,59454,9999-01-01
495541,Szmurlo,M,54283,9999-01-01
495543,Cangellaris,F,80318,9999-01-01
495697,Ramamoorthy,M,41471,9999-01-01
495552,Mandell,F,40000,9999-01-01
495711,Muchinsky,F,49637,9999-01-01
495718,Vitiello,F,46202,9999-01-01
495566,Swift,F,40000,9999-01-01
495721,Rodite,F,42754,9999-01-01
495595,Herber,F,57417,9999-01-01
495750,Attimonelli,M,40000,9999-01-01
495755,Erni,M,70106,9999-01-01
495761,Covnot,F,67832,9999-01-01
495596,Ressouche,F,72365,9999-01-01
495776,Swiss,M,42971,9999-01-01
495779,Rebaine,F,42689,9999-01-01
495599,Delgrande,F,60898,9999-01-01
495602,Chappelet,M,40000,9999-01-01
495605,Imataki,M,57837,9999-01-01
495997,Vadhan,F,40000,9999-01-01
495804,Furedi,M,45640,9999-01-01
495807,Kumaresan,F,40000,9999-01-01
495811,Fioravanti,M,55622,9999-01-01
496002,Hinsberger,M,41099,9999-01-01
495828,Melichar,M,50868,9999-01-01
495836,Sommer,M,47828,9999-01-01
495841,Jansch,F,40146,9999-01-01
495844,Impagliazzo,F,69457,9999-01-01
495851,Vrecion,M,40000,9999-01-01
495860,Perng,M,40000,9999-01-01
495862,Suppi,M,65935,9999-01-01
495869,Pluym,F,70571,9999-01-01
495874,Chenney,M,85275,9999-01-01
495876,Deville,M,40028,9999-01-01
495884,Kragelund,M,73606,9999-01-01
495895,Heemskerk,F,46325,9999-01-01
495896,Hemaspaandra,M,68634,9999-01-01
495925,Bage,F,41635,9999-01-01
495941,Engberts,M,40000,9999-01-01
495949,Glinert,F,40000,9999-01-01
495958,Reutenauer,F,40000,9999-01-01
495961,Imataki,M,40000,9999-01-01
496012,Swan,F,40596,9999-01-01
496014,Barbanera,M,40000,9999-01-01
496017,Rodham,M,50839,9999-01-01
496020,Coombs,M,58868,9999-01-01
496023,Borstler,M,48491,9999-01-01
496032,Tischendorf,F,77819,9999-01-01
496174,Staudhammer,M,77394,9999-01-01
496039,Bellone,M,71791,9999-01-01
496180,Siepmann,M,40000,9999-01-01
496192,Weedman,M,67651,9999-01-01
496045,Baik,F,50040,9999-01-01
496195,Thibadeau,M,55711,9999-01-01
496196,Porotnikoff,F,40000,9999-01-01
496198,Panangaden,M,91321,9999-01-01
496055,Delgrande,F,46884,9999-01-01
496207,Ermel,M,52655,9999-01-01
496074,Katiyar,F,54906,9999-01-01
496215,Erde,F,50071,9999-01-01
496222,Esposito,F,52943,9999-01-01
496227,Stentiford,F,40000,9999-01-01
496077,Albarhamtoshy,M,75313,9999-01-01
496078,Kabayashi,F,40000,9999-01-01
496252,Weedman,F,41216,9999-01-01
496107,Shobatake,M,48143,9999-01-01
496265,Emden,F,58861,9999-01-01
496282,Anguita,M,42028,9999-01-01
496288,Gecsel,M,51609,9999-01-01
496290,Pettit,M,40000,9999-01-01
496108,Samarati,M,40000,9999-01-01
496295,Plavsic,F,40567,9999-01-01
496121,Jayawardene,M,55664,9999-01-01
496302,Plesums,F,42309,9999-01-01
496304,Kruskal,M,64564,9999-01-01
496143,Driscoll,F,55713,9999-01-01
496326,Angelopoulos,M,66283,9999-01-01
496341,Rosay,M,59379,9999-01-01
496150,Marrakchi,M,56737,9999-01-01
496151,Mateescu,F,47981,9999-01-01
496531,Simmel,M,40000,9999-01-01
496558,Niizuma,M,77620,9999-01-01
496364,Msuda,M,40000,9999-01-01
496384,Coors,M,40000,9999-01-01
496388,Axelband,M,77721,9999-01-01
496390,Menhoudj,M,44158,9999-01-01
496577,Kermarrec,F,40000,9999-01-01
496398,Hiyoshi,F,40000,9999-01-01
496400,Eiter,F,81748,9999-01-01
496405,Cangellaris,F,40000,9999-01-01
496580,Thisen,M,49112,9999-01-01
496427,Tzvieli,F,47802,9999-01-01
496583,Shinomoto,F,77805,9999-01-01
496436,Stroustrup,M,40000,9999-01-01
496440,Pappas,F,67937,9999-01-01
496594,Sundgren,M,57439,9999-01-01
496620,Swab,M,41033,9999-01-01
496472,Carrere,M,54805,9999-01-01
496479,Botman,F,64888,9999-01-01
496480,Farrow,F,51439,9999-01-01
496484,Attimonelli,F,40000,9999-01-01
496488,Boyle,M,40000,9999-01-01
496623,Honglei,M,83404,9999-01-01
496632,Berstel,M,42630,9999-01-01
496502,Minakawa,M,44249,9999-01-01
496641,Meriste,M,40000,9999-01-01
496515,Gurbaxani,M,40000,9999-01-01
496521,Baca,F,57929,9999-01-01
496522,Bresenham,M,40000,9999-01-01
496523,Ranze,F,40003,9999-01-01
496647,Tchuente,F,40000,9999-01-01
496662,Oskamp,M,76375,9999-01-01
496665,Kieras,M,56716,9999-01-01
496668,Hockney,M,62592,9999-01-01
496681,Nastansky,M,40000,9999-01-01
496721,Ramsay,F,40000,9999-01-01
496729,Sigstam,M,52805,9999-01-01
496928,Ohori,F,63939,9999-01-01
496735,Cochrane,F,45246,9999-01-01
496739,Fontet,M,64953,9999-01-01
496741,Verhaegen,M,46990,9999-01-01
496773,Baak,M,56413,9999-01-01
496778,Ghazalie,F,79929,9999-01-01
496781,Peris,M,70919,9999-01-01
496786,Aseltine,M,40000,9999-01-01
496792,Bashian,F,77244,9999-01-01
496796,Eugenio,F,65807,9999-01-01
496944,Fortenbacher,M,40000,9999-01-01
496819,McFarlin,F,40000,9999-01-01
496829,DeMori,M,88080,9999-01-01
496961,Porotnikoff,F,40000,9999-01-01
496832,Wixon,M,43097,9999-01-01
496834,Heping,M,40000,9999-01-01
496836,Fairtlough,M,41255,9999-01-01
496837,Marchesini,M,40000,9999-01-01
496840,Georgakopoulos,F,65266,9999-01-01
496847,Merle,M,41461,9999-01-01
496849,DuCasse,M,42334,9999-01-01
496985,Salinas,M,68350,9999-01-01
496864,Picco,M,44612,9999-01-01
496867,Orsini,M,47553,9999-01-01
496868,Klyachko,F,79032,9999-01-01
496878,Frezza,F,50489,9999-01-01
496882,Vural,F,56434,9999-01-01
496990,Busillo,M,69399,9999-01-01
496892,Holburn,F,44462,9999-01-01
497001,Kaiser,M,94101,9999-01-01
497020,Verspoor,M,88224,9999-01-01
497023,Nooteboom,F,85134,9999-01-01
497033,Oaver,M,40000,9999-01-01
497088,Picco,M,73736,9999-01-01
497044,Cannane,M,77360,9999-01-01
497091,Nyrup,M,42426,9999-01-01
497092,Linares,M,40000,9999-01-01
497100,Miara,F,40000,9999-01-01
497057,Garnier,M,82324,9999-01-01
497106,Waschkowski,M,40000,9999-01-01
497113,Orlowski,M,40012,9999-01-01
497115,Claffy,F,40000,9999-01-01
497062,Naudin,F,61713,9999-01-01
497117,Babb,M,40000,9999-01-01
497119,Yamaashi,M,70885,9999-01-01
497125,Veevers,M,40000,9999-01-01
497081,Ginneken,F,40000,9999-01-01
497151,Litzkow,F,54757,9999-01-01
497274,Serre,M,42081,9999-01-01
497160,Thiran,F,83225,9999-01-01
497182,Versino,M,40000,9999-01-01
497183,Stassinopoulos,M,40000,9999-01-01
497184,Salverda,F,40000,9999-01-01
497188,Pokrovskii,M,70233,9999-01-01
497291,Heiserman,F,40000,9999-01-01
497196,Kroon,M,40000,9999-01-01
497203,Pell,F,40000,9999-01-01
497212,Lambe,F,61696,9999-01-01
497307,Collette,M,62269,9999-01-01
497229,Sadowski,M,52491,9999-01-01
497230,Range,F,48742,9999-01-01
497235,Molenkamp,M,68953,9999-01-01
497236,Hoppenstand,F,47887,9999-01-01
497239,Dymetman,M,46268,9999-01-01
497245,Engelmann,M,41315,9999-01-01
497261,Pillow,M,40000,9999-01-01
497460,Jakobus,F,40000,9999-01-01
497464,Billingsley,F,40116,9999-01-01
497465,Anido,F,55683,9999-01-01
497471,Kragelund,M,43447,9999-01-01
497475,Bonifati,F,62636,9999-01-01
497492,Validov,M,40000,9999-01-01
497493,Chandrasekhar,F,54057,9999-01-01
497504,Porotnikoff,M,40000,9999-01-01
497516,Szilard,M,63892,9999-01-01
497316,Guting,M,40000,9999-01-01
497526,Vigier,M,41833,9999-01-01
497535,Pollacia,M,44939,9999-01-01
497320,Ghalwash,M,75434,9999-01-01
497538,Kuhnemann,M,96427,9999-01-01
497331,Snyers,M,40000,9999-01-01
497555,Eiter,F,48971,9999-01-01
497343,Bael,M,40000,9999-01-01
497565,Basart,F,48300,9999-01-01
497566,Cesareni,M,40000,9999-01-01
497567,Linares,M,40000,9999-01-01
497374,Miculan,M,40000,9999-01-01
497578,Eterovic,F,77260,9999-01-01
497582,Rosen,F,59639,9999-01-01
497589,Mattern,M,45900,9999-01-01
497595,Schrooten,M,40000,9999-01-01
497396,Taubman,F,40000,9999-01-01
497621,Swick,M,40000,9999-01-01
497628,Gecseg,M,40000,9999-01-01
497638,Chachaty,M,72308,9999-01-01
497398,Przulj,M,40000,9999-01-01
497404,Coorg,F,40000,9999-01-01
497408,Mitsuhashi,M,44689,9999-01-01
497411,Woycyznski,F,63302,9999-01-01
497412,Kamble,M,56411,9999-01-01
497642,Baumann,M,40000,9999-01-01
497643,Dahlbom,M,44382,9999-01-01
497421,Lanteri,F,59398,9999-01-01
497647,Riesenhuber,M,40000,9999-01-01
497648,Verspoor,M,69234,9999-01-01
497426,Solovay,M,64338,9999-01-01
497663,Siksek,F,63580,9999-01-01
497428,Lorho,F,54962,9999-01-01
497675,Jayawardene,F,45091,9999-01-01
497431,Ruemmler,F,40000,9999-01-01
497434,Kalloufi,F,42366,9999-01-01
497693,Ciolek,F,86302,9999-01-01
497443,Takanami,M,69810,9999-01-01
497700,Rattan,F,45257,9999-01-01
497702,Ghelli,M,40000,9999-01-01
497448,Suwa,F,73036,9999-01-01
497829,Carrera,M,48269,9999-01-01
497726,Usery,F,48645,9999-01-01
497734,Kobara,F,54060,9999-01-01
497735,Percebois,M,72732,9999-01-01
497744,Farris,M,40000,9999-01-01
497745,Klyachko,M,58295,9999-01-01
497751,Verhoeff,M,40000,9999-01-01
497844,Teitelbaum,F,40000,9999-01-01
497760,Iwayama,F,40790,9999-01-01
497845,Ramaiah,M,42407,9999-01-01
497781,Luit,M,57703,9999-01-01
497876,Kavanagh,M,72510,9999-01-01
497796,Kushnir,M,69801,9999-01-01
497800,Zambonelli,F,61218,9999-01-01
497806,Montemayor,M,68163,9999-01-01
497811,Vickson,M,60093,9999-01-01
497893,Ciolek,M,70983,9999-01-01
497821,Trelles,F,48227,9999-01-01
497925,Gonthier,M,81735,9999-01-01
497928,Deville,F,40000,9999-01-01
497968,Androutsos,M,41097,9999-01-01
498024,Escriba,M,40000,9999-01-01
498031,Shackel,F,40000,9999-01-01
498056,Tsunoo,M,77564,9999-01-01
498061,DasSarma,M,63128,9999-01-01
498068,Mitzlaff,F,78836,9999-01-01
498069,Jahnichen,M,45757,9999-01-01
497971,Gecsel,F,53174,9999-01-01
498075,Goodrum,M,40000,9999-01-01
497972,Winter,M,57736,9999-01-01
498082,Czaja,M,40000,9999-01-01
497984,Schrooten,F,58682,9999-01-01
498090,Fujisawa,F,40000,9999-01-01
498196,Suppi,M,69007,9999-01-01
498108,Gischer,M,62561,9999-01-01
498118,Zschoche,F,40000,9999-01-01
498137,Etalle,F,40000,9999-01-01
498140,Perl,M,81909,9999-01-01
498145,Kusalik,F,40000,9999-01-01
498146,Boissier,F,62905,9999-01-01
498150,Pellegrinelli,M,85779,9999-01-01
498203,Guardalben,F,55559,9999-01-01
498163,Waschkowski,F,48217,9999-01-01
498211,Serra,F,64193,9999-01-01
498165,Stavenow,M,72104,9999-01-01
498166,Steenbeek,F,68093,9999-01-01
498214,Cronin,M,40000,9999-01-01
498183,Daescu,M,62745,9999-01-01
498187,Zielinski,M,48424,9999-01-01
498220,Koprowski,F,40000,9999-01-01
498231,Keirsey,M,40000,9999-01-01
498240,Falster,M,40000,9999-01-01
498248,Suwa,F,59545,9999-01-01
498255,Billingsley,F,57275,9999-01-01
498389,Bennis,F,61504,9999-01-01
498391,Lagarias,M,57833,9999-01-01
498265,Ranai,M,40000,9999-01-01
498397,Jiang,M,44489,9999-01-01
498402,Coorg,M,63808,9999-01-01
498267,Hoppenstand,M,48924,9999-01-01
